time,ave_topic_distribution,pred_scoreInflation,0,5,6,11,13,17,18,2,10,16,19,1,4,8,15,14,3,12,9,7,unem,cpi_lastmonth_100
2023/3/24,"{0: 0.029595684222588244, 1: 0.03743432219963261, 2: 0.061778417350218974, 3: 0.011799416850977974, 4: 0.02886149347759783, 5: 0.04112500166592672, 6: 0.03841010477689867, 7: 0.040383377059023506, 8: 0.044673494853137076, 9: 0.0634668314710346, 10: 0.029932951225805304, 11: 0.17977278376676778, 12: 0.06775615376297586, 13: 0.016513490426000352, 14: 0.03689024677976619, 15: 0.012347730998195304, 16: 0.040013073441435315, 17: 0.047283296764272356, 18: 0.06713948969534317, 19: 0.07190649868494492}",0.774190038,0.029595684,0.041125002,0.038410105,0.179772784,0.01651349,0.047283297,0.06713949,0.061778417,0.029932951,0.040013073,0.071906499,0.037434322,0.028861493,0.044673495,0.012347731,0.036890247,0.011799417,0.067756154,0.063466831,0.040383377,5.3,99.7
2020/1/3,"{1: 0.03058258970168095, 5: 0.03394291601176164, 11: 0.16409360089077127, 12: 0.06417051361834882, 13: 0.01714416829199455, 18: 0.06382800758167727, 19: 0.050752701309611244, 10: 0.04246065507541259, 14: 0.04493209895643225, 2: 0.0643622217784935, 3: 0.01501573447142577, 4: 0.05932204122169296, 8: 0.026664033011424334, 16: 0.04006896256366398, 17: 0.03789463465104551, 7: 0.04821384996812231, 9: 0.06329963005806587, 0: 0.027024108295545482, 6: 0.0457251740206683, 15: 0.02279319183121987}",0.810769272,0.027024108,0.033942916,0.045725174,0.164093601,0.017144168,0.037894635,0.063828008,0.064362222,0.042460655,0.040068963,0.050752701,0.03058259,0.059322041,0.026664033,0.022793192,0.044932099,0.015015734,0.064170514,0.06329963,0.04821385,5.3,101.4
2020/3/8,"{1: 0.03755988427602601, 5: 0.04874121854450909, 6: 0.031786217079969856, 8: 0.038623907781957026, 11: 0.16664773740402583, 13: 0.02090668078064998, 18: 0.09871934836293811, 2: 0.03881613857772605, 12: 0.06081830926292015, 15: 0.023914483528714066, 17: 0.05499114686225316, 19: 0.06625979945923807, 10: 0.019994846974276788, 0: 0.018368536466447698, 4: 0.03147670397067695, 14: 0.036605416608062095, 16: 0.05145687423398692, 3: 0.009503881018643495, 9: 0.0755254832554998, 7: 0.03528746721577806}",0.786004467,0.018368536,0.048741219,0.031786217,0.166647737,0.020906681,0.054991147,0.098719348,0.038816139,0.019994847,0.051456874,0.066259799,0.037559884,0.031476704,0.038623908,0.023914484,0.036605417,0.009503881,0.060818309,0.075525483,0.035287467,5.9,98.8
2019/3/11,"{0: 0.024078771234499686, 2: 0.0637990367363851, 5: 0.05457373043715883, 9: 0.051519604969358014, 15: 0.02711620910128144, 18: 0.07653866139303539, 8: 0.049424687721720754, 11: 0.172076806322568, 17: 0.043444688513204745, 1: 0.038061063715315285, 4: 0.043103057352367136, 6: 0.033626804205968794, 7: 0.04465881386582593, 14: 0.04397526521808314, 19: 0.0427428101124794, 10: 0.01727685990715874, 13: 0.019131038587352846, 16: 0.034402470820435536, 3: 0.012142284228146023, 12: 0.07299572587654655}",0.756205265,0.024078771,0.05457373,0.033626804,0.172076806,0.019131039,0.043444689,0.076538661,0.063799037,0.01727686,0.034402471,0.04274281,0.038061064,0.043103057,0.049424688,0.027116209,0.043975265,0.012142284,0.072995726,0.051519605,0.044658814,5.2,99.6
2023/6/7,"{3: 0.01152060496748827, 8: 0.053264807899835356, 17: 0.04778563099939377, 1: 0.02864622407466039, 2: 0.06095535871682201, 5: 0.03208083581055884, 11: 0.17451472826647363, 13: 0.013866653169814341, 18: 0.07640602759624845, 0: 0.03184811830236467, 4: 0.04799489503217388, 6: 0.04317350382279661, 7: 0.030071549699079735, 9: 0.04966204209114707, 10: 0.028911578981550532, 12: 0.07227861772147183, 14: 0.04796994933160097, 15: 0.015034667635591305, 16: 0.030348157350095016, 19: 0.06694913237818163}",0.689202992,0.031848118,0.032080836,0.043173504,0.174514728,0.013866653,0.047785631,0.076406028,0.060955359,0.028911579,0.030348157,0.066949132,0.028646224,0.047994895,0.053264808,0.015034668,0.047969949,0.011520605,0.072278618,0.049662042,0.03007155,5.2,99.8
2022/4/24,"{1: 0.04963097023443521, 2: 0.045917304353263536, 7: 0.03713529337394195, 10: 0.027471834210395066, 12: 0.05236587060635974, 18: 0.08454838430977271, 19: 0.07701751331515697, 6: 0.033346846842204514, 8: 0.05183185939920098, 17: 0.05359508245716762, 11: 0.17008706774449273, 13: 0.016991272757855894, 15: 0.013840659325422989, 4: 0.03601506077860838, 5: 0.046421959066567424, 16: 0.03181326881694351, 0: 0.02358698254507263, 3: 0.015050785612707134, 14: 0.03564643601631669, 9: 0.06368185340321592}",0.791360913,0.023586983,0.046421959,0.033346847,0.170087068,0.016991273,0.053595082,0.084548384,0.045917304,0.027471834,0.031813269,0.077017513,0.04963097,0.036015061,0.051831859,0.013840659,0.035646436,0.015050786,0.052365871,0.063681853,0.037135293,6.1,100.4
2019/4/29,"{0: 0.019723824388265292, 8: 0.043595504318446235, 11: 0.1785369978069127, 17: 0.04794568413631602, 18: 0.08058055446856711, 19: 0.04532503142299677, 4: 0.045690518304090225, 5: 0.055426483097249256, 9: 0.058235113045394866, 10: 0.01441382606062946, 12: 0.054491131316768436, 15: 0.02439000462132503, 6: 0.051854180778844065, 7: 0.0421779117635007, 1: 0.03234831235608474, 16: 0.037850036252085974, 13: 0.015019338413852501, 2: 0.05706798308241007, 14: 0.04476573152916815, 3: 0.013343637163731083}",0.795667495,0.019723824,0.055426483,0.051854181,0.178536998,0.015019338,0.047945684,0.080580554,0.057067983,0.014413826,0.037850036,0.045325031,0.032348312,0.045690518,0.043595504,0.024390005,0.044765732,0.013343637,0.054491131,0.058235113,0.042177912,5.0,100.1
2023/4/30,"{4: 0.03560190151256215, 6: 0.0299495130987145, 8: 0.11711992572689713, 11: 0.18114865528122645, 13: 0.017480863614243045, 18: 0.06642289709268925, 3: 0.014434519370083313, 17: 0.13385841511244428, 0: 0.021194194327278842, 1: 0.043507087595219554, 2: 0.02413551843312384, 5: 0.05069525270922148, 7: 0.02156929564646385, 9: 0.04763106455111913, 10: 0.01756672121753334, 12: 0.034766826878094285, 14: 0.022102976681937943, 15: 0.010188531839828674, 16: 0.02536219828600915, 19: 0.040396387044018885}",0.856465745,0.021194194,0.050695253,0.029949513,0.181148655,0.017480864,0.133858415,0.066422897,0.024135518,0.017566721,0.025362198,0.040396387,0.043507088,0.035601902,0.117119926,0.010188532,0.022102977,0.014434519,0.034766827,0.047631065,0.021569296,5.2,99.9
2023/4/8,"{0: 0.026991324419600025, 1: 0.040418180600115775, 2: 0.043802260934619454, 3: 0.013297001765018914, 4: 0.029792696525933415, 5: 0.048238545702266544, 6: 0.04087993010421778, 7: 0.04493687719122028, 8: 0.049131147031821525, 9: 0.07277484484389232, 10: 0.01395925831160998, 11: 0.18709677258925778, 12: 0.050598714644610424, 13: 0.014202933260928197, 14: 0.03846621883688576, 15: 0.01230982750642705, 16: 0.03967580731981182, 17: 0.08240321235916453, 18: 0.0687226653612463, 19: 0.04590539289624006}",0.835722885,0.026991324,0.048238546,0.04087993,0.187096773,0.014202933,0.082403212,0.068722665,0.043802261,0.013959258,0.039675807,0.045905393,0.040418181,0.029792697,0.049131147,0.012309828,0.038466219,0.013297002,0.050598715,0.072774845,0.044936877,5.2,99.9
2022/1/25,"{1: 0.042029020804875826, 8: 0.05183631283207661, 9: 0.06766848410380648, 16: 0.04266236766423432, 17: 0.049829965038315126, 18: 0.0678411017015317, 19: 0.07248757192342609, 4: 0.03313628641466972, 5: 0.039371012132506766, 6: 0.03411053216996345, 11: 0.15095379959892777, 13: 0.014002420968327463, 15: 0.023840042679594033, 0: 0.0182297596779996, 3: 0.01187538056809102, 7: 0.04143641480826547, 10: 0.028122107255159078, 12: 0.060677213490556936, 14: 0.050775010968473824, 2: 0.06609745048836767}",0.776241809,0.01822976,0.039371012,0.034110532,0.1509538,0.014002421,0.049829965,0.067841102,0.06609745,0.028122107,0.042662368,0.072487572,0.042029021,0.033136286,0.051836313,0.023840043,0.050775011,0.011875381,0.060677213,0.067668484,0.041436415,5.3,100.4
2020/1/7,"{11: 0.1584962836648165, 17: 0.04397749440321282, 8: 0.04647912519729402, 2: 0.0783733978802469, 15: 0.02240511500248119, 19: 0.05362988923712197, 12: 0.063317528468056, 1: 0.03820638075507144, 10: 0.023764476481909626, 16: 0.04329148658943994, 18: 0.06452872333622232, 0: 0.019807853562932437, 14: 0.035669603385366594, 4: 0.050344562793514756, 3: 0.011549246845901721, 5: 0.042743930751763, 13: 0.01564307788673347, 6: 0.03768927457839315, 9: 0.06515842974977416, 7: 0.046797229253093695}",0.807784546,0.019807854,0.042743931,0.037689275,0.158496284,0.015643078,0.043977494,0.064528723,0.078373398,0.023764476,0.043291487,0.053629889,0.038206381,0.050344563,0.046479125,0.022405115,0.035669603,0.011549247,0.063317528,0.06515843,0.046797229,5.3,101.4
2023/10/13,"{4: 0.023182680646378396, 8: 0.04020839794008828, 11: 0.15361183627154645, 16: 0.030811440530388035, 0: 0.032314886176883655, 1: 0.03481495572635725, 2: 0.09883296105410454, 3: 0.012044210287036077, 5: 0.03916340442390659, 6: 0.031782397637616734, 7: 0.05372799170250807, 9: 0.05404852781340402, 10: 0.03909082212526149, 12: 0.06280882185334813, 13: 0.015284072256103915, 14: 0.04043648194378134, 15: 0.017362808678527533, 17: 0.04472694967835881, 18: 0.06590325193880893, 19: 0.07893076706220985}",0.728069334,0.032314886,0.039163404,0.031782398,0.153611836,0.015284072,0.04472695,0.065903252,0.098832961,0.039090822,0.030811441,0.078930767,0.034814956,0.023182681,0.040208398,0.017362809,0.040436482,0.01204421,0.062808822,0.054048528,0.053727992,5.0,99.9
2020/4/1,"{1: 0.038130721337522856, 6: 0.031364875712220255, 7: 0.0482074486703839, 9: 0.06519742606139717, 11: 0.16137051697100815, 12: 0.06448999165861184, 13: 0.017198176552114836, 0: 0.02493043023285547, 2: 0.05844170615270084, 3: 0.012234528529270167, 19: 0.06847783140333542, 5: 0.040122286356257184, 10: 0.017398415743707908, 18: 0.08259234796832146, 14: 0.022714075692287602, 15: 0.02433764178226883, 17: 0.05349497155487116, 8: 0.05153941324943823, 16: 0.041646353352169894, 4: 0.04196931314342014}",0.771813768,0.02493043,0.040122286,0.031364876,0.161370517,0.017198177,0.053494972,0.082592348,0.058441706,0.017398416,0.041646353,0.068477831,0.038130721,0.041969313,0.051539413,0.024337642,0.022714076,0.012234529,0.064489992,0.065197426,0.048207449,6.0,99.1
2021/7/13,"{4: 0.03683905898984791, 11: 0.1402154861300008, 12: 0.04682775191878735, 0: 0.03289924097155939, 1: 0.06186341077371256, 2: 0.07384815250047978, 3: 0.009983126878822387, 5: 0.058569613971032095, 6: 0.03248884347919825, 7: 0.0530963400558789, 8: 0.04273962953222402, 9: 0.0733603478224885, 10: 0.03145675886866311, 13: 0.01166642580823238, 14: 0.03708704456345039, 15: 0.028325077823262764, 16: 0.04742211067506177, 17: 0.03893581009777368, 18: 0.05576758169105663, 19: 0.055701038632811846}",0.783563879,0.032899241,0.058569614,0.032488843,0.140215486,0.011666426,0.03893581,0.055767582,0.073848153,0.031456759,0.047422111,0.055701039,0.061863411,0.036839059,0.04273963,0.028325078,0.037087045,0.009983127,0.046827752,0.073360348,0.05309634,5.1,100.3
2019/3/15,"{0: 0.029928867318841958, 1: 0.0389372928406655, 3: 0.011004603185704027, 5: 0.04462938148019054, 6: 0.030689033683753666, 11: 0.12207881214813628, 13: 0.01466426412265233, 14: 0.05052890868359126, 15: 0.03934809400545176, 18: 0.05702731029165416, 4: 0.08129512389087984, 8: 0.03785151543626802, 9: 0.052307423653214107, 12: 0.06537896593371777, 16: 0.03354338939989801, 10: 0.013255644366646783, 19: 0.04035698485902055, 2: 0.06799868820971249, 17: 0.03455811988456563, 7: 0.0983217967514917}",0.742754342,0.029928867,0.044629381,0.030689034,0.122078812,0.014664264,0.03455812,0.05702731,0.067998688,0.013255644,0.033543389,0.040356985,0.038937293,0.081295124,0.037851515,0.039348094,0.050528909,0.011004603,0.065378966,0.052307424,0.098321797,5.2,99.6
2019/1/21,"{1: 0.03204472789846238, 2: 0.05192563940450305, 4: 0.04491165324190601, 7: 0.10196445765950884, 10: 0.016294794363870484, 12: 0.06946264255120128, 16: 0.031159531294566688, 18: 0.09146933717836367, 5: 0.03799642372387843, 9: 0.04748618023286833, 11: 0.14196567402816698, 13: 0.016682476734467707, 15: 0.023920301580038227, 17: 0.041018323981371084, 19: 0.05116809400622962, 6: 0.05238423326556556, 8: 0.03244843280400898, 14: 0.041957319606645185, 0: 0.02417096526316199, 3: 0.01238789533005386}",0.763435105,0.024170965,0.037996424,0.052384233,0.141965674,0.016682477,0.041018324,0.091469337,0.051925639,0.016294794,0.031159531,0.051168094,0.032044728,0.044911653,0.032448433,0.023920302,0.04195732,0.012387895,0.069462643,0.04748618,0.101964458,5.1,100.5
2023/12/3,"{0: 0.025801029480191563, 2: 0.06221560109659924, 4: 0.027765019604345745, 6: 0.03107908142800481, 7: 0.024111515306576462, 9: 0.06305047025769349, 11: 0.2170843104459649, 12: 0.07153015100823076, 1: 0.032281672617480314, 3: 0.011919714951033888, 5: 0.03865909415928727, 8: 0.04054893593416793, 10: 0.02318544684017463, 13: 0.014143729780442595, 14: 0.034777842936080196, 15: 0.01282310026306345, 16: 0.03114875146380791, 17: 0.06522409757219413, 18: 0.08834612875662302, 19: 0.04699580689518428}",0.727298719,0.025801029,0.038659094,0.031079081,0.21708431,0.01414373,0.065224098,0.088346129,0.062215601,0.023185447,0.031148751,0.046995807,0.032281673,0.02776502,0.040548936,0.0128231,0.034777843,0.011919715,0.071530151,0.06305047,0.024111515,5.1,100.1
2023/3/28,"{0: 0.023569990651285382, 1: 0.038153795908752515, 2: 0.058920260849552465, 3: 0.012253193221173402, 4: 0.0270103668030898, 5: 0.047305632623695984, 6: 0.03433063117705953, 7: 0.04339310515320182, 8: 0.039833316449117986, 9: 0.0638700884814529, 10: 0.018424254719117492, 11: 0.19182965660676574, 12: 0.047742077889112916, 13: 0.01566459983447111, 14: 0.03822002426403707, 15: 0.01639447476612537, 16: 0.03778305074811105, 17: 0.06505478450613611, 18: 0.07446121001662372, 19: 0.07116118299006081}",0.796281503,0.023569991,0.047305633,0.034330631,0.191829657,0.0156646,0.065054785,0.07446121,0.058920261,0.018424255,0.037783051,0.071161183,0.038153796,0.027010367,0.039833316,0.016394475,0.038220024,0.012253193,0.047742078,0.063870088,0.043393105,5.3,99.7
2020/6/7,"{0: 0.021206292785386893, 9: 0.08137986846091076, 12: 0.06773468632475867, 18: 0.09267251592040149, 4: 0.05142811139904613, 5: 0.04134242895739588, 8: 0.041089323917176665, 11: 0.21332196169773462, 13: 0.014062119131186325, 15: 0.01940941431764829, 16: 0.03372699433206933, 19: 0.04447095926062548, 3: 0.012043190054724831, 17: 0.04873181185475271, 2: 0.036050955725294, 1: 0.03577521255639478, 6: 0.04302761642398631, 10: 0.015093924253239592, 14: 0.023709294865921958, 7: 0.021828883461909827}",0.802391207,0.021206293,0.041342429,0.043027616,0.213321962,0.014062119,0.048731812,0.092672516,0.036050956,0.015093924,0.033726994,0.044470959,0.035775213,0.051428111,0.041089324,0.019409414,0.023709295,0.01204319,0.067734686,0.081379868,0.021828883,5.7,99.9
2023/6/1,"{1: 0.04100964496174129, 7: 0.05046828273771098, 8: 0.06647629665312707, 11: 0.16912811606416653, 0: 0.027009684193399153, 2: 0.05060423353825172, 3: 0.013726672975099063, 4: 0.03562918137249653, 5: 0.06379377219527668, 6: 0.036607197784542224, 9: 0.06786691190645797, 10: 0.020439198098756606, 12: 0.049500256127794275, 13: 0.015132238273508847, 14: 0.03122984281144454, 15: 0.01660739175094932, 16: 0.03218082224593673, 17: 0.05609159425839607, 18: 0.06607503332670603, 19: 0.055894495445318174}",0.738127066,0.027009684,0.063793772,0.036607198,0.169128116,0.015132238,0.056091594,0.066075033,0.050604234,0.020439198,0.032180822,0.055894495,0.041009645,0.035629181,0.066476297,0.016607392,0.031229843,0.013726673,0.049500256,0.067866912,0.050468283,5.2,99.8
2022/9/2,"{0: 0.02621861547877482, 2: 0.0785973538865546, 4: 0.038300592620877455, 5: 0.04648623393107559, 8: 0.05747096384399618, 9: 0.07341256793962289, 11: 0.14729461903874186, 13: 0.012635238998209255, 14: 0.052534005366755225, 16: 0.040353663185828906, 17: 0.05442369473982521, 18: 0.050895432682612735, 19: 0.055287884009227045, 7: 0.048012382726790044, 10: 0.021922766692922823, 3: 0.011453575652133483, 12: 0.05984248800991769, 6: 0.028806541765951654, 1: 0.0455187336072652, 15: 0.017764444469752973}",0.769827775,0.026218615,0.046486234,0.028806542,0.147294619,0.012635239,0.054423695,0.050895433,0.078597354,0.021922767,0.040353663,0.055287884,0.045518734,0.038300593,0.057470964,0.017764444,0.052534005,0.011453576,0.059842488,0.073412568,0.048012383,5.5,100.3
2022/7/28,"{1: 0.024884513422759495, 5: 0.03609228947708982, 12: 0.060022785901434055, 16: 0.037230896624581615, 18: 0.0899895793263502, 19: 0.09628716966896114, 6: 0.05053834317637328, 8: 0.04112474372926907, 9: 0.04031363284318578, 13: 0.011356780061027376, 14: 0.07280040595432011, 15: 0.01786999860543417, 0: 0.04224654282231275, 2: 0.06848887649522997, 4: 0.02197516174485832, 11: 0.14750372323909722, 17: 0.03729107390305195, 7: 0.024504965097979618, 10: 0.031593282520267385, 3: 0.00946823487212733}",0.770487761,0.042246543,0.036092289,0.050538343,0.147503723,0.01135678,0.037291074,0.089989579,0.068488876,0.031593283,0.037230897,0.09628717,0.024884513,0.021975162,0.041124744,0.017869999,0.072800406,0.009468235,0.060022786,0.040313633,0.024504965,5.4,100.5
2021/3/25,"{1: 0.0423939003163267, 2: 0.10331085586511525, 11: 0.13762902807019034, 12: 0.047093632632685616, 13: 0.012394617799180671, 17: 0.030499823942308105, 19: 0.0423928568975695, 6: 0.03084309807235605, 18: 0.03923471766915681, 4: 0.027654069396973638, 7: 0.018867052194773016, 8: 0.09778021896847734, 16: 0.034527512800163716, 0: 0.017822785433426643, 3: 0.04740997344568629, 5: 0.04466694412901728, 9: 0.0509209737920144, 10: 0.014001383983386594, 14: 0.08919513011261533, 15: 0.021320999499274355}",0.894631547,0.017822785,0.044666944,0.030843098,0.137629028,0.012394618,0.030499824,0.039234718,0.103310856,0.014001384,0.034527513,0.042392857,0.0423939,0.027654069,0.097780219,0.021320999,0.08919513,0.047409973,0.047093633,0.050920974,0.018867052,5.3,99.5
2023/7/22,"{4: 0.03593465648313512, 8: 0.03818554664137597, 11: 0.18492362915990546, 17: 0.0543860617231676, 5: 0.03874330755524192, 13: 0.02161327513238473, 16: 0.03928537910855477, 18: 0.09069221721316263, 0: 0.032060850433038655, 1: 0.028678260181723623, 2: 0.04663280060623872, 3: 0.015195232566903707, 6: 0.036430894724926326, 7: 0.026656032157110224, 9: 0.06368286032967449, 10: 0.019979309531230262, 12: 0.056105382699865834, 14: 0.06252556234484818, 15: 0.02162508676726752, 19: 0.04782513140601317}",0.768147403,0.03206085,0.038743308,0.036430895,0.184923629,0.021613275,0.054386062,0.090692217,0.046632801,0.01997931,0.039285379,0.047825131,0.02867826,0.035934656,0.038185547,0.021625087,0.062525562,0.015195233,0.056105383,0.06368286,0.026656032,5.3,100.2
2023/1/11,"{6: 0.11167465221274903, 8: 0.07455008991245837, 16: 0.020925771443059838, 17: 0.03437552152164801, 0: 0.01675524382016943, 1: 0.013998037683640347, 2: 0.04239232539658677, 5: 0.023772236936308602, 11: 0.1731725170243814, 12: 0.08607378353969683, 13: 0.009779583114323486, 14: 0.029284969692783828, 18: 0.1329253959994674, 3: 0.009605344298890366, 4: 0.0196603218966949, 7: 0.021155859026602223, 9: 0.02902962871816956, 10: 0.06533527332781179, 15: 0.008712055800455663, 19: 0.02926205244743885}",0.798946432,0.016755244,0.023772237,0.111674652,0.173172517,0.009779583,0.034375522,0.132925396,0.042392325,0.065335273,0.020925771,0.029262052,0.013998038,0.019660322,0.07455009,0.008712056,0.02928497,0.009605344,0.086073784,0.029029629,0.021155859,5.5,100.8
2019/1/9,"{1: 0.03076867310259983, 6: 0.04426992686040457, 10: 0.02953842654398266, 11: 0.14922342277406206, 12: 0.07876960424708469, 13: 0.014546962783460517, 14: 0.05073210444187414, 5: 0.05155013678669972, 9: 0.04235603580471786, 16: 0.0360116888372267, 3: 0.010580386740159245, 17: 0.035310346535217974, 18: 0.0739553402832418, 0: 0.038816483212361225, 4: 0.04686797205880582, 8: 0.03542038170155404, 2: 0.07167018816117868, 19: 0.05836636552681934, 15: 0.02593710082766838, 7: 0.04131675705317942}",0.7516756,0.038816483,0.051550137,0.044269927,0.149223423,0.014546963,0.035310347,0.07395534,0.071670188,0.029538427,0.036011689,0.058366366,0.030768673,0.046867972,0.035420382,0.025937101,0.050732104,0.010580387,0.078769604,0.042356036,0.041316757,5.1,100.5
2023/1/30,"{0: 0.04903687561539161, 1: 0.03424058840943151, 2: 0.06510026103693756, 3: 0.01590286178656385, 4: 0.043457064985934844, 5: 0.04778038041179751, 6: 0.07011958528008418, 7: 0.043352217869091575, 8: 0.04496736412895554, 9: 0.057492256725732334, 10: 0.017317174102133202, 11: 0.1722589332909498, 12: 0.05331234756967759, 13: 0.013776233547974212, 14: 0.03747143261869879, 15: 0.015587019624110618, 16: 0.02864636248386089, 17: 0.061051894877641365, 18: 0.05486150747372463, 19: 0.037040306559378}",0.818218,0.049036876,0.04778038,0.070119585,0.172258933,0.013776234,0.061051895,0.054861507,0.065100261,0.017317174,0.028646362,0.037040307,0.034240588,0.043457065,0.044967364,0.01558702,0.037471433,0.015902862,0.053312348,0.057492257,0.043352218,5.5,100.8
2019/10/30,"{7: 0.03956858577520795, 10: 0.01303100003993871, 11: 0.15497757408903, 12: 0.05541139187419388, 17: 0.05652650828913376, 18: 0.06835046987000021, 19: 0.05809727519670113, 2: 0.044795179410960395, 6: 0.05055328158729716, 13: 0.017801896792468536, 14: 0.024856146674086105, 16: 0.030755589168490104, 1: 0.09111722489679706, 5: 0.03715718205211541, 8: 0.08915500179615851, 15: 0.018637391095201624, 3: 0.013029755455094175, 0: 0.01803330986071142, 9: 0.04490169559482615, 4: 0.03296326029271457}",0.805500956,0.01803331,0.037157182,0.050553282,0.154977574,0.017801897,0.056526508,0.06835047,0.044795179,0.013031,0.030755589,0.058097275,0.091117225,0.03296326,0.089155002,0.018637391,0.024856147,0.013029755,0.055411392,0.044901696,0.039568586,5.1,100.9
2019/6/5,"{1: 0.043357340626542416, 5: 0.05955867855341992, 10: 0.029498813017185835, 12: 0.0646337548789833, 13: 0.015137463307819597, 14: 0.049101575338999615, 15: 0.022156695851099795, 16: 0.03869313934470146, 17: 0.041594828345945904, 19: 0.04355444970028277, 3: 0.012122906672687941, 8: 0.04205027295314724, 11: 0.14980989375383535, 0: 0.02091446220598156, 9: 0.06048349959379302, 18: 0.06216972504177327, 2: 0.0790397288742748, 4: 0.04854639941698686, 6: 0.03364448028167412, 7: 0.047343528362865726}",0.752202688,0.020914462,0.059558679,0.03364448,0.149809894,0.015137463,0.041594828,0.062169725,0.079039729,0.029498813,0.038693139,0.04355445,0.043357341,0.048546399,0.042050273,0.022156696,0.049101575,0.012122907,0.064633755,0.0604835,0.047343528,5.1,99.9
2020/4/11,"{12: 0.05421412066795034, 15: 0.01613603842959995, 16: 0.025291899624503674, 17: 0.0480876013662535, 19: 0.03669445329361239, 2: 0.041073562771506165, 5: 0.04691701495946218, 8: 0.09551188679351012, 11: 0.19826075711282096, 13: 0.029023359767739402, 18: 0.09366011796023001, 1: 0.048816685282597035, 4: 0.0406535309618785, 6: 0.03134733045388119, 0: 0.015411021047929995, 3: 0.012838898628553192, 7: 0.025748788141294995, 9: 0.048876542032433204, 10: 0.015080085009443897, 14: 0.036344578270713926}",0.831853257,0.015411021,0.046917015,0.03134733,0.198260757,0.02902336,0.048087601,0.093660118,0.041073563,0.015080085,0.0252919,0.036694453,0.048816685,0.040653531,0.095511887,0.016136038,0.036344578,0.012838899,0.054214121,0.048876542,0.025748788,6.0,99.1
2020/9/22,"{6: 0.036953522180875185, 8: 0.0518369030851353, 10: 0.025891332543140296, 11: 0.15734135112362838, 12: 0.05439267657297702, 16: 0.04883934162698464, 17: 0.03818884981739177, 18: 0.05914391472753955, 13: 0.014072258604104165, 2: 0.09507180595978881, 14: 0.033377031385004405, 0: 0.027679983200883964, 9: 0.06659304057949222, 19: 0.045709394450338024, 4: 0.056119638465581434, 5: 0.0431198727832029, 7: 0.0447850406741016, 1: 0.03511643314577619, 15: 0.019834901972021583, 3: 0.014721256700256768}",0.777326795,0.027679983,0.043119873,0.036953522,0.157341351,0.014072259,0.03818885,0.059143915,0.095071806,0.025891333,0.048839342,0.045709394,0.035116433,0.056119638,0.051836903,0.019834902,0.033377031,0.014721257,0.054392677,0.066593041,0.044785041,5.4,100.2
2022/12/30,"{1: 0.03462485862078849, 2: 0.06008901418561779, 7: 0.030131674616690758, 8: 0.0696492778050644, 12: 0.06065090204332776, 13: 0.01372057939417177, 14: 0.06256476098575317, 16: 0.031248809791590844, 17: 0.045881274872595634, 18: 0.07920541183203295, 19: 0.06572140147551189, 4: 0.0386756465081965, 5: 0.042889299079333525, 15: 0.019916593833267143, 0: 0.022358247109328096, 6: 0.03578597170219901, 11: 0.16826613002977842, 9: 0.04884527849573362, 10: 0.021200484911183946, 3: 0.014107949438973437}",0.809292701,0.022358247,0.042889299,0.035785972,0.16826613,0.013720579,0.045881275,0.079205412,0.060089014,0.021200485,0.03124881,0.065721401,0.034624859,0.038675647,0.069649278,0.019916594,0.062564761,0.014107949,0.060650902,0.048845278,0.030131675,5.5,100.0
2022/3/13,"{0: 0.02227237312880047, 2: 0.045628332815022994, 3: 0.009989327101053009, 4: 0.03577299295825299, 5: 0.029022967428108542, 6: 0.030464703049671752, 9: 0.04641696855141338, 10: 0.01649472756762197, 11: 0.1708045546083526, 12: 0.054758002551846874, 14: 0.02562542071039936, 16: 0.025255178929352192, 17: 0.0566630773332174, 18: 0.08647812078049358, 1: 0.08183077482871647, 19: 0.0879753831089595, 8: 0.055997780637455946, 13: 0.016837610692451425, 15: 0.036274697252895456, 7: 0.02588049807110721}",0.755192679,0.022272373,0.029022967,0.030464703,0.170804555,0.016837611,0.056663077,0.086478121,0.045628333,0.016494728,0.025255179,0.087975383,0.081830775,0.035772993,0.055997781,0.036274697,0.025625421,0.009989327,0.054758003,0.046416969,0.025880498,5.8,100.0
2020/7/16,"{1: 0.03513194257742448, 3: 0.014986677847291087, 6: 0.03958291614995791, 11: 0.15641554129625235, 13: 0.01181974807721481, 2: 0.05436922083105525, 7: 0.07883063914528238, 8: 0.03484268968459723, 9: 0.07242434491593619, 15: 0.021641089940007525, 17: 0.03972491151831749, 19: 0.036439678563946365, 12: 0.06531852869833732, 14: 0.05256526459344111, 18: 0.06200862913667826, 16: 0.02835383271011396, 5: 0.040683317537168764, 4: 0.08878577860927127, 0: 0.016354158032344215, 10: 0.01295367387930875}",0.7642377,0.016354158,0.040683318,0.039582916,0.156415541,0.011819748,0.039724912,0.062008629,0.054369221,0.012953674,0.028353833,0.036439679,0.035131943,0.088785779,0.03484269,0.02164109,0.052565265,0.014986678,0.065318529,0.072424345,0.078830639,5.7,100.6
